id,own_race,rating_qualified,rating_trust,rating_appliestome,income,risk_pre,messenger_race,messenger_role,video_length,nma_treat_original,nma_treat
8828,white,6,6,6,2,9,black,doc,short,1.0,0
15429,black,5,5,5,2,4,black,lay,short,1.0,0
7536,black,5,4,1,3,1,black,doc,short,,0
8760,black,6,6,6,4,2,white,doc,long,1.0,1
14745,black,6,6,6,8,2,black,lay,short,0.0,0
14366,black,1,4,5,4,0,black,lay,short,1.0,0
9620,white,5,5,5,12,0,white,doc,short,0.0,0
14494,black,5,4,1,2,0,black,lay,short,0.0,0
13293,white,6,5,5,1,2,white,doc,short,0.0,0
6474,white,5,4,6,2,0,white,doc,short,,0
8523,white,5,6,7,6,2,white,doc,short,1.0,0
12853,black,7,7,7,1,1,black,doc,short,0.0,0
11932,black,4,6,6,3,4,black,lay,short,0.0,0
8808,white,5,6,6,1,2,black,doc,short,1.0,0
12139,black,4,5,6,1,1,black,lay,short,1.0,0
15899,black,5,5,5,2,0,white,doc,short,0.0,0
20365,white,7,6,5,2,2,black,doc,short,0.0,0
7303,black,5,6,6,4,0,black,lay,short,,0
13622,black,6,7,7,6,2,black,doc,short,1.0,0
14668,black,6,7,6,1,9,black,doc,short,1.0,0
11610,black,7,7,6,8,0,black,lay,short,0.0,0
9300,white,5,5,5,4,5,black,doc,short,1.0,0
20132,black,5,5,6,4,0,white,doc,long,0.0,1
13505,black,5,5,5,2,4,white,doc,short,1.0,0
5038,black,7,7,7,4,1,white,doc,long,,1
7435,black,7,7,7,3,5,black,doc,short,,0
8539,white,7,7,7,6,6,black,doc,short,0.0,0
6385,white,6,6,5,5,0,black,doc,short,,0
7281,black,7,7,7,12,0,white,doc,long,,1
15671,black,5,6,5,9,5,white,doc,long,1.0,1
20352,white,6,6,6,9,2,white,doc,short,1.0,0
6148,white,5,6,7,3,2,black,doc,short,,0
8993,black,6,6,6,8,1,black,doc,short,0.0,0
19098,black,5,5,5,2,0,white,doc,short,1.0,0
15722,black,7,5,5,1,0,white,doc,long,0.0,1
8377,white,6,6,4,3,0,white,doc,short,0.0,0
9022,white,6,6,7,8,5,black,doc,short,1.0,0
9707,white,6,5,6,1,3,black,doc,short,1.0,0
4991,black,6,6,5,6,0,white,doc,long,,1
12255,black,6,6,4,8,0,white,doc,short,0.0,0
11515,white,5,7,7,5,4,black,doc,short,1.0,0
4116,black,7,7,7,4,10,black,doc,short,,0
6514,white,6,6,6,6,6,black,doc,short,,0
4167,white,5,4,1,6,0,white,doc,short,,0
8379,white,4,4,4,7,0,black,doc,short,0.0,0
19162,white,7,6,6,3,7,black,doc,short,1.0,0
14917,black,6,7,6,3,3,black,lay,short,0.0,0
15748,black,7,7,7,4,4,white,doc,short,1.0,0
16793,black,6,6,6,1,1,white,doc,short,0.0,0
4096,white,6,6,6,1,0,white,doc,short,,0
6264,white,5,5,6,3,4,black,doc,short,,0
7372,black,6,6,6,2,2,white,doc,short,,0
7875,black,7,6,6,2,4,white,doc,short,,0
20064,black,5,6,6,1,6,black,lay,short,0.0,0
19653,black,5,5,6,4,5,white,doc,long,0.0,1
4545,black,7,7,7,4,0,white,doc,short,,0
5943,white,5,6,7,8,0,black,doc,short,,0
11123,black,4,5,6,4,2,black,lay,short,0.0,0
10658,white,7,6,7,4,4,white,doc,short,1.0,0
14531,black,4,6,4,6,1,black,lay,short,1.0,0
6742,white,5,6,6,2,5,black,doc,short,,0
10205,white,1,1,4,3,3,white,doc,short,0.0,0
16523,white,6,6,6,6,3,black,doc,short,1.0,0
7843,black,4,5,6,1,0,black,lay,short,,0
19232,white,5,6,5,3,6,black,doc,short,0.0,0
9227,black,4,5,6,4,0,black,lay,short,1.0,0
11925,black,5,5,6,2,0,white,doc,short,1.0,0
19462,black,4,1,5,1,7,white,doc,short,0.0,0
17887,black,6,5,6,3,0,black,lay,short,0.0,0
9601,white,5,5,5,11,0,black,doc,short,0.0,0
5400,black,5,5,5,3,0,black,lay,short,,0
9427,white,7,7,7,3,0,black,doc,short,1.0,0
10743,white,5,5,5,5,0,black,doc,short,1.0,0
6341,white,4,4,6,7,3,black,doc,short,,0
12281,black,6,7,6,3,1,black,doc,short,0.0,0
10466,white,5,6,7,5,3,white,doc,short,1.0,0
17980,black,5,5,7,1,5,black,lay,short,1.0,0
13773,black,5,5,5,4,0,white,doc,short,1.0,0
14072,black,5,5,5,1,0,black,lay,short,0.0,0
11992,black,7,7,7,1,5,black,doc,short,1.0,0
4773,black,6,4,4,2,0,white,doc,long,,1
12703,black,7,7,7,11,7,black,doc,short,0.0,0
4174,black,6,6,6,1,1,black,doc,short,,0
8107,black,7,7,7,1,1,black,lay,short,0.0,0
9159,black,6,5,4,1,3,black,doc,short,1.0,0
4893,black,4,4,6,1,2,white,doc,long,,1
9605,black,7,7,5,1,5,black,doc,short,0.0,0
16185,black,5,6,6,1,3,black,lay,short,0.0,0
5523,white,7,7,7,1,5,white,doc,short,,0
5794,black,6,6,6,1,1,black,lay,short,,0
4281,white,7,7,7,2,10,black,doc,short,,0
4931,black,7,6,5,6,2,white,doc,short,,0
20493,white,6,6,6,11,0,white,doc,short,0.0,0
7434,black,1,5,7,5,7,white,doc,long,,1
6452,white,6,5,6,7,9,white,doc,short,,0
6397,white,1,1,1,3,4,black,doc,short,,0
14204,black,6,6,6,6,1,black,lay,short,0.0,0
7286,black,5,5,5,12,6,white,doc,short,,0
7588,black,7,6,7,8,9,white,doc,long,,1
10630,white,5,5,6,7,4,black,doc,short,1.0,0
14270,black,7,5,4,1,0,black,doc,short,1.0,0
11705,black,5,6,5,1,0,black,lay,short,1.0,0
15111,black,7,7,7,1,10,black,doc,short,0.0,0
6259,white,5,6,6,5,5,white,doc,short,,0
7300,black,6,7,6,1,6,white,doc,long,,1
9089,black,7,7,7,5,1,white,doc,long,0.0,1
5337,black,7,6,6,5,10,black,doc,short,,0
9711,black,4,4,6,2,10,white,doc,long,0.0,1
3947,white,5,5,5,7,10,white,doc,short,,0
17093,black,5,5,5,2,0,black,doc,short,0.0,0
7226,black,7,7,7,5,2,white,doc,short,,0
13449,black,5,4,6,1,0,black,lay,short,1.0,0
16415,white,6,7,7,6,3,white,doc,short,1.0,0
15990,black,6,6,4,2,0,white,doc,long,0.0,1
20455,white,5,5,5,1,0,black,doc,short,0.0,0
7258,black,7,7,7,11,2,black,doc,short,,0
4891,black,7,7,5,2,0,white,doc,short,,0
5567,black,5,5,6,2,0,white,doc,long,,1
13521,black,1,1,1,11,0,white,doc,short,0.0,0
19110,black,5,6,5,5,0,black,doc,short,0.0,0
11799,black,6,6,6,7,5,black,lay,short,1.0,0
20584,black,5,5,5,2,2,white,doc,short,0.0,0
17741,white,6,6,6,1,0,black,doc,short,0.0,0
12547,black,7,7,7,1,0,white,doc,long,1.0,1
10454,white,5,5,5,4,5,white,doc,short,0.0,0
19495,black,5,5,5,3,0,white,doc,long,0.0,1
8799,black,5,5,5,1,5,black,lay,short,0.0,0
15356,white,5,5,5,2,6,white,doc,short,1.0,0
14350,black,6,6,6,1,0,white,doc,long,0.0,1
4358,black,4,1,1,1,0,black,lay,short,,0
17445,white,6,6,4,6,5,white,doc,short,1.0,0
4037,white,6,6,5,6,8,white,doc,short,,0
13700,black,7,7,7,2,1,black,lay,short,1.0,0
14397,black,6,6,6,7,0,white,doc,short,0.0,0
7966,black,4,4,6,4,4,black,lay,short,,0
8762,white,6,6,5,3,2,white,doc,short,0.0,0
7198,black,5,5,1,1,0,black,doc,short,,0
7510,black,6,5,6,8,1,white,doc,long,,1
7839,black,5,5,5,6,0,black,doc,short,,0
6606,white,6,5,6,5,3,white,doc,short,,0
19516,black,5,5,5,1,5,white,doc,long,0.0,1
12929,black,6,6,6,2,0,black,doc,short,0.0,0
8729,white,6,6,6,8,5,white,doc,short,0.0,0
16050,black,6,6,6,2,0,white,doc,short,1.0,0
12652,black,6,7,6,4,1,white,doc,short,0.0,0
13657,black,7,7,7,4,5,black,doc,short,0.0,0
9599,white,1,1,1,6,0,white,doc,short,1.0,0
8289,white,6,6,6,9,4,white,doc,short,0.0,0
16187,black,7,6,7,2,2,white,doc,short,0.0,0
19395,black,5,5,6,7,0,white,doc,long,0.0,1
9567,white,5,5,6,9,4,black,doc,short,0.0,0
8676,black,5,5,6,1,8,white,doc,short,1.0,0
11494,black,7,7,7,2,0,white,doc,long,0.0,1
11244,white,6,6,5,12,1,white,doc,short,0.0,0
9894,black,5,5,4,8,0,white,doc,short,0.0,0
11325,white,4,1,4,9,4,black,doc,short,1.0,0
17716,white,5,5,5,9,0,white,doc,short,1.0,0
14286,black,1,6,5,2,3,black,doc,short,0.0,0
12197,white,5,5,5,12,5,white,doc,short,0.0,0
10957,white,4,4,4,9,2,white,doc,short,1.0,0
15586,white,5,6,5,5,3,white,doc,short,0.0,0
9810,white,5,5,5,11,5,black,doc,short,0.0,0
19514,black,5,5,5,1,0,black,doc,short,1.0,0
8855,black,6,6,6,5,5,black,lay,short,0.0,0
19574,black,6,6,6,1,0,white,doc,long,0.0,1
16601,white,7,7,7,6,2,white,doc,short,0.0,0
11212,white,6,5,6,3,5,white,doc,short,0.0,0
4945,black,6,6,6,3,0,black,doc,short,,0
9358,white,6,4,4,3,5,white,doc,short,0.0,0
4656,black,5,5,6,2,0,black,lay,short,,0
5859,black,5,5,4,6,0,black,doc,short,,0
7389,black,6,6,6,3,2,white,doc,long,,1
7419,black,7,7,7,6,4,black,lay,short,,0
6185,white,6,5,6,7,2,black,doc,short,,0
6902,white,6,6,5,9,0,black,doc,short,,0
14823,black,5,5,5,3,7,black,lay,short,0.0,0
15626,black,5,5,1,4,0,white,doc,long,1.0,1
15436,white,6,5,4,7,0,black,doc,short,0.0,0
10744,white,5,5,4,6,2,black,doc,short,0.0,0
13979,black,5,5,5,10,1,white,doc,short,1.0,0
11030,white,4,4,5,6,4,black,doc,short,1.0,0
12756,black,1,1,5,6,0,black,lay,short,1.0,0
7638,black,7,7,6,1,0,white,doc,short,,0
4142,white,4,4,6,5,0,black,doc,short,,0
6371,white,5,5,5,2,5,black,doc,short,,0
18775,black,6,6,6,4,0,white,doc,short,0.0,0
8260,white,5,4,4,1,0,black,doc,short,1.0,0
15275,black,6,5,6,4,8,white,doc,long,1.0,1
11216,black,6,5,5,3,2,white,doc,short,1.0,0
4276,white,5,6,6,6,5,black,doc,short,,0
20310,black,6,6,6,4,0,black,lay,short,0.0,0
8481,white,1,1,6,6,1,white,doc,short,1.0,0
9013,white,5,5,5,2,0,white,doc,short,1.0,0
13735,black,5,4,6,3,4,black,lay,short,0.0,0
6659,white,6,6,6,8,1,white,doc,short,,0
5346,black,5,5,5,1,1,white,doc,short,,0
19285,white,5,5,5,8,7,white,doc,short,0.0,0
14883,black,5,1,1,4,0,white,doc,short,1.0,0
6008,white,1,1,5,6,4,black,doc,short,,0
12593,black,4,4,1,5,8,white,doc,long,0.0,1
4590,black,7,6,7,3,0,white,doc,short,,0
5923,white,7,7,7,7,2,black,doc,short,,0
19122,white,4,5,6,8,7,white,doc,short,1.0,0
8342,black,6,6,7,3,3,black,doc,short,1.0,0
15870,black,1,1,1,3,0,white,doc,short,0.0,0
8497,white,5,5,6,6,2,black,doc,short,0.0,0
20599,white,5,5,5,3,3,black,doc,short,0.0,0
10381,white,4,1,6,8,1,black,doc,short,1.0,0
12622,white,7,5,4,1,5,black,doc,short,1.0,0
14604,black,6,6,4,3,0,white,doc,long,0.0,1
10342,white,7,7,7,3,5,black,doc,short,0.0,0
11677,black,6,7,7,1,10,white,doc,long,1.0,1
20711,black,6,5,4,4,1,black,lay,short,1.0,0
5032,black,6,6,6,1,0,black,lay,short,,0
16206,black,6,6,6,1,2,black,lay,short,0.0,0
14398,black,5,5,5,12,5,white,doc,long,1.0,1
14779,black,4,4,4,2,0,black,lay,short,0.0,0
18913,black,6,5,5,6,0,white,doc,long,1.0,1
8312,white,6,6,5,5,2,black,doc,short,1.0,0
5179,black,7,7,7,3,0,white,doc,long,,1
13959,black,6,6,6,8,3,black,lay,short,0.0,0
5544,white,6,6,5,5,2,white,doc,short,,0
8914,white,6,5,6,8,5,white,doc,short,1.0,0
6238,white,6,6,6,4,1,white,doc,short,,0
10700,white,6,6,6,4,4,white,doc,short,0.0,0
17371,black,5,5,5,10,5,white,doc,long,0.0,1
12919,black,5,5,5,5,0,white,doc,short,1.0,0
15764,black,1,1,1,1,0,white,doc,short,1.0,0
4750,black,6,6,5,5,0,white,doc,short,,0
8308,white,1,4,1,4,2,black,doc,short,0.0,0
8732,white,7,6,5,3,2,black,doc,short,0.0,0
4219,white,5,5,6,5,0,white,doc,short,,0
12900,black,4,5,7,5,4,black,lay,short,1.0,0
6453,white,7,5,6,5,0,white,doc,short,,0
19855,black,1,6,6,1,0,white,doc,short,0.0,0
20597,black,6,6,6,8,0,white,doc,short,1.0,0
19790,black,6,6,6,7,4,black,lay,short,1.0,0
8655,black,5,5,5,2,2,black,lay,short,0.0,0
13320,black,6,6,6,3,2,white,doc,long,0.0,1
7228,black,6,6,6,1,0,black,lay,short,,0
16352,white,7,6,6,3,6,white,doc,short,1.0,0
17817,white,5,5,5,6,5,black,doc,short,0.0,0
13303,white,1,1,1,5,2,white,doc,short,1.0,0
10659,white,7,5,7,2,7,black,doc,short,1.0,0
13221,white,1,4,5,10,3,black,doc,short,0.0,0
4407,black,6,6,4,2,0,white,doc,long,,1
6234,white,6,7,6,3,3,black,doc,short,,0
7780,black,4,6,5,3,1,white,doc,long,,1
9562,white,5,5,4,7,1,white,doc,short,1.0,0
18090,black,5,5,5,1,0,black,lay,short,0.0,0
9268,white,6,6,6,1,0,white,doc,short,1.0,0
6406,white,6,6,6,2,3,black,doc,short,,0
19289,white,5,4,4,7,1,black,doc,short,0.0,0
17956,white,7,7,7,1,5,white,doc,short,1.0,0
8801,black,5,6,6,4,1,black,doc,short,1.0,0
4974,black,5,5,4,2,0,white,doc,short,,0
5571,black,5,5,4,3,2,black,doc,short,,0
17937,white,5,5,1,1,3,white,doc,short,0.0,0
10125,white,6,6,6,2,5,black,doc,short,0.0,0
6940,white,7,7,7,5,5,black,doc,short,,0
5169,black,6,1,7,2,4,white,doc,short,,0
20176,black,6,5,6,1,1,white,doc,long,0.0,1
5527,white,6,6,7,1,3,black,doc,short,,0
9316,white,7,6,6,7,0,white,doc,short,1.0,0
4528,black,6,5,6,5,0,white,doc,long,,1
16239,white,4,4,4,5,6,black,doc,short,0.0,0
11284,black,6,6,5,4,5,white,doc,short,0.0,0
13724,black,7,6,6,4,0,white,doc,short,0.0,0
17327,white,6,5,5,5,2,white,doc,short,0.0,0
8443,white,5,5,5,1,0,white,doc,short,0.0,0
6754,white,5,5,5,7,0,black,doc,short,,0
19572,black,6,6,6,3,3,white,doc,short,1.0,0
4973,black,5,5,5,2,0,white,doc,short,,0
9201,white,6,6,6,4,2,black,doc,short,0.0,0
9216,black,5,5,6,3,0,black,doc,short,0.0,0
8950,black,5,1,5,5,0,white,doc,short,0.0,0
8544,white,5,4,6,8,2,black,doc,short,0.0,0
9343,black,6,6,6,4,1,white,doc,short,1.0,0
4843,black,1,1,1,1,10,black,lay,short,,0
15508,black,7,7,5,7,4,white,doc,short,1.0,0
14019,black,6,5,5,2,5,white,doc,long,1.0,1
7937,black,5,5,6,3,1,white,doc,short,,0
4901,black,5,5,5,1,0,white,doc,long,,1
6304,white,5,7,7,8,5,white,doc,short,,0
13257,white,7,7,7,1,3,black,doc,short,0.0,0
15251,black,7,6,6,1,9,black,doc,short,0.0,0
4306,black,5,5,1,5,0,black,lay,short,,0
19215,white,1,1,1,1,0,white,doc,short,0.0,0
4915,black,5,4,4,4,0,white,doc,short,,0
8062,black,1,4,5,7,0,white,doc,short,,0
13741,black,6,6,4,1,2,white,doc,long,1.0,1
19016,black,1,5,7,1,5,white,doc,long,1.0,1
16267,white,6,6,6,1,1,black,doc,short,1.0,0
14379,black,6,6,5,4,2,white,doc,long,0.0,1
10401,white,5,5,5,5,3,white,doc,short,1.0,0
17931,white,5,5,6,6,2,black,doc,short,1.0,0
13526,black,4,1,1,1,4,black,lay,short,1.0,0
14339,black,5,5,5,1,0,black,doc,short,0.0,0
13438,black,5,5,5,1,0,white,doc,long,1.0,1
12404,black,5,5,5,2,2,black,doc,short,0.0,0
9057,white,5,5,5,1,5,white,doc,short,0.0,0
5744,black,5,5,5,2,0,black,doc,short,,0
9949,black,5,4,5,8,5,black,lay,short,0.0,0
11952,black,6,6,6,4,6,white,doc,short,1.0,0
12160,black,5,5,5,3,3,black,doc,short,1.0,0
5464,black,5,4,4,7,0,white,doc,short,,0
11093,white,5,5,5,2,0,white,doc,short,0.0,0
7383,black,1,1,1,2,0,white,doc,short,,0
6143,white,5,4,4,11,1,white,doc,short,,0
13934,black,1,1,1,1,3,white,doc,short,0.0,0
8358,white,7,7,5,1,0,black,doc,short,1.0,0
18997,black,5,5,5,7,5,white,doc,short,1.0,0
9000,white,5,5,5,11,0,white,doc,short,1.0,0
8898,black,6,6,6,11,5,white,doc,long,1.0,1
6399,white,1,1,1,1,0,white,doc,short,,0
19121,white,5,4,5,5,0,black,doc,short,0.0,0
17864,white,5,5,5,3,3,white,doc,short,1.0,0
13098,black,6,5,6,4,0,white,doc,long,1.0,1
20029,black,6,6,6,3,0,white,doc,short,0.0,0
13697,black,5,5,5,1,1,white,doc,long,1.0,1
8392,white,4,4,4,2,0,black,doc,short,0.0,0
3971,white,4,4,4,3,1,white,doc,short,,0
10165,white,6,6,4,3,3,white,doc,short,1.0,0
5243,black,7,7,7,2,0,white,doc,long,,1
10242,white,5,5,5,4,2,white,doc,short,0.0,0
8410,black,5,5,5,2,5,black,doc,short,1.0,0
8249,black,6,6,6,4,0,white,doc,short,0.0,0
9791,black,4,4,5,6,10,white,doc,short,1.0,0
16612,white,5,5,5,2,2,white,doc,short,0.0,0
8527,black,4,4,4,2,0,white,doc,long,1.0,1
4058,white,5,5,5,3,0,white,doc,short,,0
13512,black,6,6,6,4,5,black,lay,short,1.0,0
9059,black,6,6,6,5,1,black,doc,short,0.0,0
18691,black,5,5,5,1,5,white,doc,short,0.0,0
8910,black,5,5,4,4,0,white,doc,long,1.0,1
20295,white,5,5,5,1,5,black,doc,short,1.0,0
17993,black,1,1,5,3,0,black,lay,short,0.0,0
16942,black,1,5,4,3,4,black,doc,short,0.0,0
20136,black,5,4,5,5,0,black,lay,short,1.0,0
9030,black,1,1,1,8,5,black,lay,short,0.0,0
11870,black,4,6,7,3,0,black,lay,short,1.0,0
10526,white,6,6,5,7,0,black,doc,short,1.0,0
17481,white,6,6,6,3,3,white,doc,short,0.0,0
5890,black,6,5,5,3,3,black,doc,short,,0
18681,black,5,5,5,5,9,black,doc,short,0.0,0
3962,white,7,7,7,3,10,white,doc,short,,0
9055,black,1,1,5,4,3,black,doc,short,0.0,0
7899,black,6,7,6,4,10,white,doc,long,,1
5501,white,1,1,1,2,0,black,doc,short,,0
7751,black,4,4,6,3,0,white,doc,long,,1
7674,black,4,1,1,6,0,white,doc,short,,0
19576,black,4,1,5,4,0,black,lay,short,0.0,0
9167,white,5,5,4,5,0,black,doc,short,0.0,0
12595,black,6,4,1,4,0,white,doc,short,1.0,0
20699,black,5,1,5,2,7,white,doc,short,0.0,0
18261,black,4,4,5,5,2,black,lay,short,1.0,0
13531,black,1,1,1,5,0,black,lay,short,0.0,0
19055,white,4,4,4,6,6,white,doc,short,1.0,0
13390,white,5,5,5,7,2,black,doc,short,0.0,0
4483,black,5,5,5,1,10,white,doc,short,,0
5060,black,5,5,6,1,0,black,doc,short,,0
20152,black,5,5,5,1,0,black,lay,short,1.0,0
12729,black,5,5,5,1,0,black,lay,short,1.0,0
5950,white,5,5,5,8,0,black,doc,short,,0
9012,black,5,5,5,3,6,white,doc,short,0.0,0
16529,white,1,1,1,1,0,white,doc,short,1.0,0
16518,white,5,5,5,6,0,white,doc,short,0.0,0
17713,white,1,1,1,4,2,white,doc,short,1.0,0
20373,white,6,6,5,11,2,black,doc,short,1.0,0
18888,black,5,5,5,3,0,black,doc,short,1.0,0
17935,black,5,5,5,1,0,black,doc,short,0.0,0
9526,black,4,4,5,3,4,white,doc,short,1.0,0
12835,black,4,4,1,2,5,black,doc,short,0.0,0
20606,black,4,6,6,1,6,black,doc,short,0.0,0
18668,black,5,5,5,3,3,black,doc,short,0.0,0
17746,white,5,5,5,11,5,black,doc,short,0.0,0
20547,black,5,5,5,4,0,white,doc,long,0.0,1
15625,white,5,5,5,2,1,black,doc,short,0.0,0
20638,black,4,4,4,1,0,black,doc,short,0.0,0
14389,black,5,6,6,8,4,black,doc,short,0.0,0
11189,black,5,4,5,6,7,white,doc,long,0.0,1
11851,black,4,4,4,5,0,white,doc,short,0.0,0
9556,white,5,5,5,2,0,white,doc,short,0.0,0
9361,black,6,4,1,3,2,white,doc,long,1.0,1
18899,black,1,1,1,4,0,white,doc,short,1.0,0
9391,black,5,5,5,2,6,white,doc,long,0.0,1
11144,white,5,1,5,1,0,white,doc,short,1.0,0
5314,black,5,5,6,5,2,white,doc,long,,1
4041,black,1,1,1,3,8,black,lay,short,,0
10245,white,5,5,4,3,0,white,doc,short,0.0,0
6571,white,6,6,5,5,0,black,doc,short,,0
15446,white,5,5,5,2,6,white,doc,short,0.0,0
19009,black,1,1,4,1,0,black,lay,short,0.0,0
8987,white,6,6,5,9,3,white,doc,short,0.0,0
5244,black,4,4,5,1,0,black,lay,short,,0
11098,white,1,1,1,7,1,black,doc,short,1.0,0
13757,white,5,4,6,5,3,black,doc,short,1.0,0
17905,white,6,5,6,3,0,black,doc,short,1.0,0
7507,black,1,1,1,3,0,black,lay,short,,0
11552,black,6,5,5,3,3,white,doc,long,0.0,1
15716,black,4,6,4,1,0,black,doc,short,1.0,0
20253,black,1,1,1,11,0,white,doc,long,0.0,1
6483,white,5,1,1,2,0,black,doc,short,,0
18729,black,5,5,5,4,0,white,doc,short,0.0,0
20277,white,4,4,4,6,0,white,doc,short,0.0,0
12256,black,6,6,4,1,0,black,lay,short,1.0,0
15559,black,1,1,1,6,0,black,lay,short,0.0,0
17408,black,5,6,6,4,0,white,doc,short,0.0,0
15295,black,5,4,5,3,6,black,doc,short,0.0,0
7018,white,1,1,1,11,0,white,doc,short,,0
5811,black,5,5,5,2,0,white,doc,short,,0
7788,black,7,6,1,4,0,black,doc,short,,0
16143,black,1,1,1,1,0,black,doc,short,0.0,0
7614,black,6,6,4,1,0,black,doc,short,,0
13718,black,5,5,5,3,3,black,doc,short,0.0,0
8409,white,5,5,5,4,4,white,doc,short,0.0,0
11429,white,5,5,5,4,5,black,doc,short,1.0,0
5194,black,5,1,5,8,0,white,doc,long,,1
19144,white,4,4,4,2,5,black,doc,short,1.0,0
9364,black,5,5,5,1,0,black,doc,short,0.0,0
4822,black,5,5,4,3,0,black,doc,short,,0
7607,black,5,5,5,2,0,white,doc,long,,1
20502,white,5,5,5,1,4,white,doc,short,0.0,0
17038,black,5,5,5,1,5,black,lay,short,0.0,0
18274,white,5,5,6,8,0,white,doc,short,1.0,0
6484,white,5,5,6,2,3,white,doc,short,,0
5882,black,6,6,7,1,0,white,doc,long,,1
4224,white,6,4,5,5,0,white,doc,short,,0
4625,black,6,6,6,2,9,black,lay,short,,0
4953,black,4,4,4,1,0,white,doc,long,,1
7309,black,1,1,1,1,0,white,doc,long,,1
4502,black,5,5,5,1,1,white,doc,long,,1
13491,black,4,4,1,5,0,white,doc,short,0.0,0
5066,black,5,5,5,1,0,white,doc,long,,1
15449,white,4,4,4,8,2,black,doc,short,1.0,0
20018,black,1,1,1,4,0,black,lay,short,1.0,0
10308,black,5,5,5,8,0,white,doc,short,0.0,0
9495,white,5,5,4,6,5,white,doc,short,0.0,0
18708,black,4,4,4,5,8,black,doc,short,0.0,0
12901,black,4,4,4,1,6,black,lay,short,0.0,0
15969,black,6,6,4,1,0,white,doc,short,0.0,0
10264,white,6,7,6,8,9,black,doc,short,1.0,0
11702,black,6,6,6,1,0,white,doc,long,1.0,1
14003,black,6,5,6,4,1,black,doc,short,1.0,0
20372,black,5,5,5,3,0,white,doc,long,1.0,1
4481,black,1,4,1,2,0,black,lay,short,,0
15836,black,5,5,1,11,0,white,doc,long,0.0,1
11405,black,5,5,5,3,3,white,doc,short,1.0,0
17506,white,5,5,5,9,3,black,doc,short,1.0,0
14428,black,7,6,7,1,0,black,doc,short,1.0,0
18780,black,4,4,4,4,1,black,lay,short,1.0,0
13870,black,5,5,5,2,0,black,lay,short,1.0,0
12675,black,1,1,1,1,0,white,doc,short,1.0,0
8015,black,5,5,6,3,0,black,doc,short,,0
15977,black,5,5,5,1,0,white,doc,long,1.0,1
9420,black,5,1,1,1,0,white,doc,short,1.0,0
8582,black,7,6,7,7,0,white,doc,short,0.0,0
11286,white,5,5,1,3,3,black,doc,short,0.0,0
9154,black,5,5,5,3,3,white,doc,short,0.0,0
20594,black,7,7,7,11,0,black,doc,short,0.0,0
14414,black,5,5,5,3,2,black,doc,short,1.0,0
19310,white,4,4,4,7,2,white,doc,short,1.0,0
5144,black,5,6,5,2,0,white,doc,short,,0
7545,black,4,4,4,4,0,black,doc,short,,0
9898,black,5,5,5,4,0,black,doc,short,0.0,0
20558,black,5,5,5,11,0,black,doc,short,1.0,0
20334,black,5,5,5,2,0,white,doc,short,0.0,0
13928,black,6,6,6,6,4,white,doc,long,1.0,1
7765,black,5,1,1,6,6,white,doc,short,,0
15045,black,7,7,7,5,0,black,doc,short,0.0,0
6014,white,6,5,5,8,0,white,doc,short,,0
17525,white,6,5,4,11,2,black,doc,short,0.0,0
7400,black,5,5,5,3,0,black,lay,short,,0
7832,black,6,5,1,3,0,black,doc,short,,0
5428,white,4,5,5,7,0,white,doc,short,,0
8645,white,6,6,6,7,8,white,doc,short,1.0,0
13335,black,6,6,5,4,1,white,doc,short,0.0,0
19177,white,5,5,5,6,0,white,doc,short,0.0,0
10268,black,4,1,1,11,0,black,doc,short,1.0,0
10356,black,5,5,6,5,1,black,lay,short,0.0,0
19300,white,6,7,6,2,0,white,doc,short,1.0,0
3985,white,6,5,4,3,0,white,doc,short,,0
13237,white,5,5,6,2,5,black,doc,short,0.0,0
12945,black,5,4,5,2,3,white,doc,short,1.0,0
13180,white,5,1,7,4,1,white,doc,short,1.0,0
14430,black,6,1,6,2,0,white,doc,long,0.0,1
4087,white,5,5,5,1,5,white,doc,short,,0
19639,black,5,1,1,11,0,white,doc,short,0.0,0
13732,black,5,5,5,1,5,white,doc,long,0.0,1
9360,black,4,4,5,1,3,white,doc,long,0.0,1
11436,white,5,5,5,8,5,white,doc,short,1.0,0
13317,black,6,6,7,3,4,white,doc,short,0.0,0
20497,white,1,6,7,1,10,black,doc,short,1.0,0
17732,white,5,5,5,3,0,white,doc,short,0.0,0
11181,black,1,5,1,8,6,black,doc,short,1.0,0
17998,black,5,5,5,1,6,black,doc,short,1.0,0
13352,black,7,7,7,1,1,white,doc,long,0.0,1
5173,black,7,7,7,1,1,black,lay,short,,0
7316,black,6,6,6,6,0,black,doc,short,,0
19685,black,5,4,5,11,2,black,doc,short,1.0,0
13103,black,5,4,6,2,5,black,doc,short,0.0,0
7994,black,1,1,1,7,0,black,lay,short,,0
5219,black,5,5,5,3,5,black,lay,short,,0
8028,black,5,5,5,2,4,white,doc,short,,0
4083,white,5,5,5,3,0,black,doc,short,,0
8634,black,6,5,7,1,0,black,lay,short,1.0,0
6389,white,5,5,5,6,6,black,doc,short,,0
19134,white,5,5,5,4,0,white,doc,short,0.0,0
7426,black,4,1,5,2,0,white,doc,short,,0
15571,black,5,6,5,2,7,white,doc,short,0.0,0
4983,black,4,4,5,4,0,black,lay,short,,0
10901,white,5,6,5,3,4,black,doc,short,0.0,0
9029,black,6,1,1,6,0,white,doc,long,1.0,1
